book_id,book_name,author,genre,price,quantity,publisher,published_year
4656,Book Title 4656,Author 190,Fantasy,1119.74,75,Publisher 71,2011
4657,Book Title 4657,Author 411,Sci-Fi,786.75,194,Publisher 37,1980
4658,Book Title 4658,Author 283,Sci-Fi,1098.81,135,Publisher 196,2008
4659,Book Title 4659,Author 101,Fiction,504.17,137,Publisher 189,1992
4660,Book Title 4660,Author 412,Fiction,1473.03,1,Publisher 150,1986
4661,Book Title 4661,Author 222,Fantasy,559.3,128,Publisher 42,2011
4662,Book Title 4662,Author 111,Mystery,1137.24,114,Publisher 179,1982
4663,Book Title 4663,Author 89,Business,373.39,176,Publisher 72,2002
4664,Book Title 4664,Author 155,Fiction,588.87,109,Publisher 182,1984
4665,Book Title 4665,Author 65,Romance,1247.15,91,Publisher 97,2009
4666,Book Title 4666,Author 333,Sci-Fi,946.41,99,Publisher 30,2008
4667,Book Title 4667,Author 226,History,133.01,101,Publisher 6,1986
4668,Book Title 4668,Author 429,Mystery,1403.52,89,Publisher 198,1984
4669,Book Title 4669,Author 398,Sci-Fi,1144.09,173,Publisher 158,1988
4670,Book Title 4670,Author 209,Fiction,118.89,72,Publisher 72,2005
4671,Book Title 4671,Author 206,Romance,272.55,30,Publisher 122,2022
4672,Book Title 4672,Author 328,Fantasy,273.25,48,Publisher 130,2002
4673,Book Title 4673,Author 150,Mystery,1170.86,142,Publisher 64,1984
4674,Book Title 4674,Author 298,Mystery,1131.28,110,Publisher 61,1989
4675,Book Title 4675,Author 413,Sci-Fi,944.74,146,Publisher 164,2006
4676,Book Title 4676,Author 7,History,836.11,122,Publisher 105,1996
4677,Book Title 4677,Author 364,Romance,603.75,107,Publisher 67,1980
4678,Book Title 4678,Author 253,Fantasy,206.43,60,Publisher 13,2006
4679,Book Title 4679,Author 72,Romance,246.14,169,Publisher 53,2003
4680,Book Title 4680,Author 267,History,617.3,50,Publisher 167,2003
4681,Book Title 4681,Author 23,Fantasy,520.31,72,Publisher 4,1989
4682,Book Title 4682,Author 29,Romance,900.42,88,Publisher 151,1980
4683,Book Title 4683,Author 258,History,523.9,54,Publisher 114,2014
4684,Book Title 4684,Author 234,Business,299.48,90,Publisher 20,1994
4685,Book Title 4685,Author 77,Business,1083.92,164,Publisher 144,2016
4686,Book Title 4686,Author 28,Romance,958.4,121,Publisher 29,2003
4687,Book Title 4687,Author 71,Sci-Fi,1241.6,10,Publisher 13,2000
4688,Book Title 4688,Author 194,Fiction,716.14,122,Publisher 40,2006
4689,Book Title 4689,Author 226,History,1407.85,142,Publisher 127,1993
4690,Book Title 4690,Author 115,Business,628.86,85,Publisher 46,1985
4691,Book Title 4691,Author 287,Sci-Fi,335.03,138,Publisher 155,1999
4692,Book Title 4692,Author 287,Fiction,1136.4,157,Publisher 112,1991
4693,Book Title 4693,Author 370,Mystery,1189.26,144,Publisher 172,1984
4694,Book Title 4694,Author 280,Business,540.65,39,Publisher 96,2014
4695,Book Title 4695,Author 196,Sci-Fi,1271.0,166,Publisher 64,2017
4696,Book Title 4696,Author 302,Mystery,1231.36,67,Publisher 184,2012
4697,Book Title 4697,Author 371,History,677.85,113,Publisher 79,1989
4698,Book Title 4698,Author 397,Sci-Fi,858.6,163,Publisher 155,1985
4699,Book Title 4699,Author 451,Fiction,1107.35,128,Publisher 55,2001
4700,Book Title 4700,Author 285,Business,1206.72,113,Publisher 14,1991
4701,Book Title 4701,Author 279,Sci-Fi,149.36,154,Publisher 143,2023
4702,Book Title 4702,Author 324,Fantasy,1368.9,25,Publisher 85,2021
4703,Book Title 4703,Author 426,Romance,1439.73,88,Publisher 146,2021
4704,Book Title 4704,Author 91,Fantasy,159.12,82,Publisher 167,2009
4705,Book Title 4705,Author 466,History,764.58,124,Publisher 116,1980
4706,Book Title 4706,Author 75,Business,544.02,77,Publisher 133,1981
4707,Book Title 4707,Author 253,Fiction,669.64,31,Publisher 39,1987
4708,Book Title 4708,Author 232,Business,1421.28,106,Publisher 113,2020
4709,Book Title 4709,Author 471,Business,744.4,172,Publisher 170,2003
4710,Book Title 4710,Author 272,Business,150.59,146,Publisher 195,1984
4711,Book Title 4711,Author 256,Fantasy,1486.9,133,Publisher 119,2011
4712,Book Title 4712,Author 312,Romance,854.84,164,Publisher 33,2008
4713,Book Title 4713,Author 454,Sci-Fi,584.79,183,Publisher 185,1985
4714,Book Title 4714,Author 178,Fantasy,1093.24,54,Publisher 65,2016
4715,Book Title 4715,Author 362,Sci-Fi,859.77,42,Publisher 111,2003
4716,Book Title 4716,Author 492,History,582.62,99,Publisher 123,1982
4717,Book Title 4717,Author 384,Fantasy,1168.76,194,Publisher 86,1981
4718,Book Title 4718,Author 153,Fantasy,291.07,50,Publisher 150,1998
4719,Book Title 4719,Author 183,Sci-Fi,1442.96,71,Publisher 40,1982
4720,Book Title 4720,Author 228,History,1111.7,26,Publisher 9,2023
4721,Book Title 4721,Author 319,Fiction,397.99,70,Publisher 103,2008
4722,Book Title 4722,Author 251,Fantasy,1273.93,135,Publisher 193,2012
4723,Book Title 4723,Author 492,Fantasy,511.17,103,Publisher 169,2012
4724,Book Title 4724,Author 79,Fantasy,517.1,173,Publisher 78,2007
4725,Book Title 4725,Author 336,Fiction,755.16,48,Publisher 193,1996
4726,Book Title 4726,Author 431,Mystery,464.16,147,Publisher 89,1993
4727,Book Title 4727,Author 469,Romance,1329.52,99,Publisher 18,2001
4728,Book Title 4728,Author 411,Romance,1370.69,111,Publisher 5,1994
4729,Book Title 4729,Author 319,Fantasy,1340.8,49,Publisher 196,2005
4730,Book Title 4730,Author 433,Fantasy,1383.82,126,Publisher 69,1985
4731,Book Title 4731,Author 485,Fiction,387.74,32,Publisher 89,1984
4732,Book Title 4732,Author 330,History,1382.85,128,Publisher 133,2022
4733,Book Title 4733,Author 283,Mystery,898.91,121,Publisher 59,2006
4734,Book Title 4734,Author 315,Sci-Fi,860.22,186,Publisher 168,2010
4735,Book Title 4735,Author 415,Fiction,785.05,66,Publisher 27,2022
4736,Book Title 4736,Author 459,Mystery,887.16,41,Publisher 109,2023
4737,Book Title 4737,Author 283,Romance,545.63,19,Publisher 135,2006
4738,Book Title 4738,Author 184,History,165.65,194,Publisher 161,1985
4739,Book Title 4739,Author 471,History,1312.46,103,Publisher 11,2018
4740,Book Title 4740,Author 440,History,852.84,194,Publisher 138,1989
4741,Book Title 4741,Author 170,Fantasy,812.64,157,Publisher 66,1996
4742,Book Title 4742,Author 116,Romance,981.76,92,Publisher 71,1990
4743,Book Title 4743,Author 21,Fantasy,368.32,111,Publisher 113,1986
4744,Book Title 4744,Author 4,Romance,830.14,85,Publisher 138,2024
4745,Book Title 4745,Author 125,Sci-Fi,126.05,105,Publisher 16,2015
4746,Book Title 4746,Author 26,Fantasy,150.14,36,Publisher 37,2019
4747,Book Title 4747,Author 489,Sci-Fi,256.82,132,Publisher 22,2004
4748,Book Title 4748,Author 436,Fantasy,294.95,191,Publisher 85,1985
4749,Book Title 4749,Author 402,Sci-Fi,560.58,69,Publisher 103,2010
4750,Book Title 4750,Author 27,Mystery,928.08,91,Publisher 177,2005
4751,Book Title 4751,Author 126,Sci-Fi,1069.57,183,Publisher 103,1996
4752,Book Title 4752,Author 241,Mystery,190.06,117,Publisher 91,1986
4753,Book Title 4753,Author 400,Mystery,520.1,125,Publisher 4,1997
4754,Book Title 4754,Author 413,History,1432.54,52,Publisher 135,2021
4755,Book Title 4755,Author 138,Fantasy,762.01,173,Publisher 175,1999
4756,Book Title 4756,Author 197,Business,955.23,0,Publisher 114,2000
4757,Book Title 4757,Author 377,Fantasy,277.96,166,Publisher 76,2019
4758,Book Title 4758,Author 496,Mystery,584.42,164,Publisher 51,2013
4759,Book Title 4759,Author 363,Sci-Fi,436.51,69,Publisher 54,2004
4760,Book Title 4760,Author 206,History,987.44,100,Publisher 166,2000
4761,Book Title 4761,Author 376,Romance,1104.46,28,Publisher 88,2012
4762,Book Title 4762,Author 173,Business,1173.17,160,Publisher 155,2024
4763,Book Title 4763,Author 460,Fiction,488.84,173,Publisher 17,1988
4764,Book Title 4764,Author 404,Sci-Fi,1484.23,120,Publisher 59,1996
4765,Book Title 4765,Author 49,Business,327.26,7,Publisher 22,2022
4766,Book Title 4766,Author 27,Fantasy,597.23,196,Publisher 150,1992
4767,Book Title 4767,Author 101,Fantasy,626.13,112,Publisher 56,1989
4768,Book Title 4768,Author 95,Romance,894.28,99,Publisher 60,2013
4769,Book Title 4769,Author 488,Business,374.44,127,Publisher 64,2013
4770,Book Title 4770,Author 206,Romance,336.86,191,Publisher 19,1988
4771,Book Title 4771,Author 348,Sci-Fi,586.89,29,Publisher 42,2000
4772,Book Title 4772,Author 414,Sci-Fi,901.74,84,Publisher 63,1983
4773,Book Title 4773,Author 169,Fiction,1360.36,188,Publisher 168,2014
4774,Book Title 4774,Author 156,Fiction,1440.5,29,Publisher 121,1996
4775,Book Title 4775,Author 292,Fantasy,524.79,198,Publisher 113,2015
4776,Book Title 4776,Author 414,Sci-Fi,169.41,131,Publisher 107,1990
4777,Book Title 4777,Author 493,Business,579.58,194,Publisher 194,2000
4778,Book Title 4778,Author 127,Fiction,307.26,172,Publisher 151,2003
4779,Book Title 4779,Author 121,Sci-Fi,266.71,42,Publisher 10,2010
4780,Book Title 4780,Author 52,Romance,1012.76,35,Publisher 129,1986
4781,Book Title 4781,Author 100,Romance,1382.7,80,Publisher 200,2012
4782,Book Title 4782,Author 8,History,306.06,192,Publisher 174,1997
4783,Book Title 4783,Author 80,Fantasy,940.52,88,Publisher 195,2019
4784,Book Title 4784,Author 112,Romance,595.75,36,Publisher 164,1986
4785,Book Title 4785,Author 459,Fantasy,314.14,38,Publisher 158,1981
4786,Book Title 4786,Author 301,Mystery,284.72,171,Publisher 67,1988
4787,Book Title 4787,Author 257,Fantasy,523.6,74,Publisher 160,1992
4788,Book Title 4788,Author 262,Business,363.35,66,Publisher 58,1989
4789,Book Title 4789,Author 395,Business,475.85,110,Publisher 178,2015
4790,Book Title 4790,Author 422,Sci-Fi,685.84,166,Publisher 91,2000
4791,Book Title 4791,Author 28,Romance,541.59,182,Publisher 55,2014
4792,Book Title 4792,Author 375,Sci-Fi,359.16,186,Publisher 109,1987
4793,Book Title 4793,Author 37,Fiction,621.69,171,Publisher 42,2014
4794,Book Title 4794,Author 485,Fiction,792.89,191,Publisher 148,1981
4795,Book Title 4795,Author 278,Fantasy,1074.84,169,Publisher 180,2001
4796,Book Title 4796,Author 205,Romance,771.65,161,Publisher 43,2007
4797,Book Title 4797,Author 153,Fiction,361.81,140,Publisher 76,2009
4798,Book Title 4798,Author 115,Romance,379.32,61,Publisher 103,2008
4799,Book Title 4799,Author 269,History,967.99,106,Publisher 119,2005
4800,Book Title 4800,Author 431,Mystery,311.41,83,Publisher 158,2006
4801,Book Title 4801,Author 247,Fantasy,750.46,127,Publisher 50,2021
4802,Book Title 4802,Author 380,Romance,1389.18,154,Publisher 191,2005
4803,Book Title 4803,Author 484,Business,761.63,92,Publisher 153,1996
4804,Book Title 4804,Author 241,Sci-Fi,424.84,20,Publisher 38,1989
4805,Book Title 4805,Author 131,Fiction,1079.46,89,Publisher 29,1986
4806,Book Title 4806,Author 134,Mystery,1231.92,101,Publisher 191,1994
4807,Book Title 4807,Author 451,Fiction,1396.83,53,Publisher 107,1983
4808,Book Title 4808,Author 283,Romance,736.6,122,Publisher 158,1985
4809,Book Title 4809,Author 108,Romance,1361.73,171,Publisher 74,2004
4810,Book Title 4810,Author 258,Romance,1286.9,198,Publisher 167,2010
4811,Book Title 4811,Author 319,History,125.56,174,Publisher 141,2024
4812,Book Title 4812,Author 39,Sci-Fi,274.02,41,Publisher 10,2009
4813,Book Title 4813,Author 118,Fantasy,845.21,59,Publisher 101,1998
4814,Book Title 4814,Author 268,Romance,527.13,50,Publisher 150,2008
4815,Book Title 4815,Author 456,Fantasy,242.43,173,Publisher 148,1984
4816,Book Title 4816,Author 233,Business,1322.91,8,Publisher 189,1985
4817,Book Title 4817,Author 322,Romance,1076.17,41,Publisher 200,1996
4818,Book Title 4818,Author 173,History,281.63,183,Publisher 76,2007
4819,Book Title 4819,Author 174,Romance,1124.52,52,Publisher 67,2021
4820,Book Title 4820,Author 482,History,884.68,47,Publisher 101,1986
4821,Book Title 4821,Author 353,Fantasy,264.93,199,Publisher 108,2015
4822,Book Title 4822,Author 69,Fantasy,434.64,137,Publisher 172,2001
4823,Book Title 4823,Author 408,Business,983.59,25,Publisher 170,1988
4824,Book Title 4824,Author 195,Romance,523.93,126,Publisher 195,1994
4825,Book Title 4825,Author 2,Business,1183.7,122,Publisher 161,2001
4826,Book Title 4826,Author 381,Mystery,820.13,152,Publisher 169,2009
4827,Book Title 4827,Author 21,Mystery,1036.55,103,Publisher 198,1989
4828,Book Title 4828,Author 375,Mystery,769.48,155,Publisher 4,2005
4829,Book Title 4829,Author 341,Business,1382.44,146,Publisher 149,2011
4830,Book Title 4830,Author 269,Fiction,173.05,152,Publisher 159,1998
4831,Book Title 4831,Author 246,Mystery,1262.45,9,Publisher 22,1991
4832,Book Title 4832,Author 126,History,642.99,130,Publisher 77,2021
4833,Book Title 4833,Author 223,Romance,1240.99,48,Publisher 180,2001
4834,Book Title 4834,Author 376,History,389.48,190,Publisher 86,2001
4835,Book Title 4835,Author 269,History,1464.43,3,Publisher 200,2006
4836,Book Title 4836,Author 181,Sci-Fi,1362.67,113,Publisher 21,2014
4837,Book Title 4837,Author 98,Romance,351.71,33,Publisher 105,2007
4838,Book Title 4838,Author 65,Romance,1011.71,186,Publisher 40,2022
4839,Book Title 4839,Author 208,Fiction,1491.53,116,Publisher 126,2015
4840,Book Title 4840,Author 348,Romance,358.53,67,Publisher 111,1994
4841,Book Title 4841,Author 371,History,970.05,116,Publisher 81,2016
4842,Book Title 4842,Author 199,Mystery,1138.04,142,Publisher 156,1994
4843,Book Title 4843,Author 379,History,1315.59,7,Publisher 137,2014
4844,Book Title 4844,Author 184,Fiction,845.74,1,Publisher 197,1999
4845,Book Title 4845,Author 49,Sci-Fi,709.61,67,Publisher 178,1998
4846,Book Title 4846,Author 376,Romance,718.97,140,Publisher 11,2002
4847,Book Title 4847,Author 74,Business,1415.72,110,Publisher 150,2003
4848,Book Title 4848,Author 367,Fantasy,1062.29,105,Publisher 169,1988
4849,Book Title 4849,Author 177,Sci-Fi,1286.22,146,Publisher 15,2003
4850,Book Title 4850,Author 289,Mystery,1322.94,23,Publisher 173,2013
4851,Book Title 4851,Author 13,Romance,818.5,186,Publisher 107,2016
4852,Book Title 4852,Author 382,Romance,280.94,177,Publisher 134,2002
4853,Book Title 4853,Author 150,Romance,305.82,21,Publisher 32,2020
4854,Book Title 4854,Author 393,Fantasy,1256.96,81,Publisher 19,1984
4855,Book Title 4855,Author 464,Business,629.23,102,Publisher 46,1985
4856,Book Title 4856,Author 196,History,1476.23,17,Publisher 196,2011
4857,Book Title 4857,Author 427,History,1042.6,31,Publisher 96,2005
4858,Book Title 4858,Author 294,Mystery,911.14,175,Publisher 47,1991
4859,Book Title 4859,Author 422,Romance,735.62,88,Publisher 126,1996
4860,Book Title 4860,Author 290,Romance,404.23,170,Publisher 120,1980
4861,Book Title 4861,Author 105,Business,1484.09,68,Publisher 171,1986
4862,Book Title 4862,Author 243,Sci-Fi,157.41,155,Publisher 193,2011
4863,Book Title 4863,Author 364,Mystery,844.11,180,Publisher 151,2009
4864,Book Title 4864,Author 286,Fiction,1429.43,171,Publisher 114,1997
4865,Book Title 4865,Author 479,Mystery,180.99,93,Publisher 15,1988
4866,Book Title 4866,Author 83,Business,1069.79,86,Publisher 142,1989
4867,Book Title 4867,Author 222,Mystery,1465.73,135,Publisher 99,1983
4868,Book Title 4868,Author 485,History,1453.66,90,Publisher 155,1986
4869,Book Title 4869,Author 370,Sci-Fi,634.29,79,Publisher 180,1998
4870,Book Title 4870,Author 300,Mystery,1379.06,5,Publisher 149,2003
4871,Book Title 4871,Author 77,Fantasy,1002.76,103,Publisher 83,2005
4872,Book Title 4872,Author 307,Business,1041.49,154,Publisher 163,2007
4873,Book Title 4873,Author 308,Fiction,369.9,82,Publisher 62,1999
4874,Book Title 4874,Author 246,Business,1223.36,17,Publisher 82,2016
4875,Book Title 4875,Author 20,Fiction,119.36,31,Publisher 7,2004
4876,Book Title 4876,Author 465,Fiction,259.83,107,Publisher 37,1982
4877,Book Title 4877,Author 330,History,329.2,197,Publisher 188,2017
4878,Book Title 4878,Author 279,Business,250.95,110,Publisher 87,1998
4879,Book Title 4879,Author 425,Romance,1455.71,132,Publisher 26,2024
4880,Book Title 4880,Author 37,Mystery,799.62,2,Publisher 112,2021
4881,Book Title 4881,Author 356,Romance,480.87,66,Publisher 197,1992
4882,Book Title 4882,Author 77,Fiction,568.75,179,Publisher 82,2013
4883,Book Title 4883,Author 15,Fantasy,744.92,19,Publisher 189,2003
4884,Book Title 4884,Author 212,Sci-Fi,1202.31,172,Publisher 45,2019
4885,Book Title 4885,Author 123,Sci-Fi,244.33,180,Publisher 34,1989
4886,Book Title 4886,Author 176,Fantasy,1168.51,22,Publisher 14,2004
4887,Book Title 4887,Author 312,Sci-Fi,391.98,181,Publisher 28,2008
4888,Book Title 4888,Author 400,Business,1409.56,151,Publisher 10,2022
4889,Book Title 4889,Author 366,Business,644.1,192,Publisher 46,2003
4890,Book Title 4890,Author 400,Romance,262.36,129,Publisher 13,1995
4891,Book Title 4891,Author 307,Fantasy,588.3,129,Publisher 87,1988
4892,Book Title 4892,Author 335,Business,1363.14,78,Publisher 8,1981
4893,Book Title 4893,Author 285,Mystery,914.58,145,Publisher 75,2012
4894,Book Title 4894,Author 316,Mystery,156.04,100,Publisher 103,2011
4895,Book Title 4895,Author 264,Mystery,1123.81,163,Publisher 97,2021
4896,Book Title 4896,Author 286,Mystery,1028.22,122,Publisher 96,2008
4897,Book Title 4897,Author 50,Romance,1407.93,63,Publisher 25,2001
4898,Book Title 4898,Author 488,Sci-Fi,1091.94,107,Publisher 183,1980
4899,Book Title 4899,Author 349,Mystery,1236.06,57,Publisher 81,1990
4900,Book Title 4900,Author 215,Fantasy,1444.76,123,Publisher 92,2007
4901,Book Title 4901,Author 438,Romance,549.89,68,Publisher 88,2001
4902,Book Title 4902,Author 207,Romance,662.99,17,Publisher 143,2012
4903,Book Title 4903,Author 54,Fantasy,670.22,69,Publisher 58,1981
4904,Book Title 4904,Author 51,Mystery,346.64,162,Publisher 71,1991
4905,Book Title 4905,Author 366,Mystery,631.46,188,Publisher 2,2012
4906,Book Title 4906,Author 315,Business,972.99,152,Publisher 175,1995
4907,Book Title 4907,Author 470,Business,382.55,180,Publisher 114,1999
4908,Book Title 4908,Author 94,Romance,126.48,118,Publisher 132,1996
4909,Book Title 4909,Author 261,Business,903.48,61,Publisher 160,1986
4910,Book Title 4910,Author 451,Business,1269.86,189,Publisher 59,2005
4911,Book Title 4911,Author 100,Mystery,574.81,168,Publisher 15,1999
4912,Book Title 4912,Author 173,Mystery,882.99,63,Publisher 107,1986
4913,Book Title 4913,Author 496,Mystery,121.42,24,Publisher 136,2021
4914,Book Title 4914,Author 151,Fantasy,282.18,160,Publisher 110,1995
4915,Book Title 4915,Author 139,History,279.53,150,Publisher 151,1983
4916,Book Title 4916,Author 458,Fiction,1216.32,39,Publisher 90,2022
4917,Book Title 4917,Author 124,Fiction,1137.97,184,Publisher 17,2016
4918,Book Title 4918,Author 101,Sci-Fi,651.17,195,Publisher 17,2000
4919,Book Title 4919,Author 53,Romance,216.06,83,Publisher 67,2000
4920,Book Title 4920,Author 460,Mystery,1161.37,117,Publisher 187,2015
4921,Book Title 4921,Author 157,Romance,454.49,159,Publisher 122,1991
4922,Book Title 4922,Author 65,Mystery,511.81,193,Publisher 24,1995
4923,Book Title 4923,Author 430,Business,925.7,77,Publisher 148,2002
4924,Book Title 4924,Author 253,Mystery,394.98,109,Publisher 40,2002
4925,Book Title 4925,Author 172,Fantasy,119.48,158,Publisher 62,1995
4926,Book Title 4926,Author 268,Mystery,740.85,91,Publisher 18,1995
4927,Book Title 4927,Author 154,Fantasy,1008.89,186,Publisher 176,1985
4928,Book Title 4928,Author 255,Romance,803.39,64,Publisher 112,2010
4929,Book Title 4929,Author 47,Fiction,1448.41,197,Publisher 59,2004
4930,Book Title 4930,Author 108,Sci-Fi,426.15,69,Publisher 99,1984
4931,Book Title 4931,Author 134,Romance,1199.83,77,Publisher 154,1997
